COUNT,X,Y,Zebra,Wildebeest,Elephant,Buffalo,Shoats,Cattle,Giraffe,Grant's Gazelles,Thomson's gazelles
1/6/1986,37.78512,-2.96174,0.0,0.0,0.0,0.0,5.7,83.6,0.0,0.0,0.0
1/6/1986,37.78517,-2.91651,0.0,0.0,0.0,0.0,0.0,0.0,4.3,0.0,0.0
1/6/1986,37.78522,-2.87128,0.0,0.0,0.0,0.0,0.0,16.4,0.0,1.4,0.0
1/6/1986,37.78531,-2.78082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0
1/6/1986,37.7854,-2.69036,0.0,10.0,0.0,0.0,0.0,6.4,0.0,0.0,0.7
1/6/1986,37.78544,-2.64513,0.0,0.0,0.0,0.0,0.0,210.0,0.0,0.0,0.0
1/6/1986,37.83015,-2.91656,3.6,5.7,0.0,0.0,0.0,0.0,7.8,24.3,0.0
1/6/1986,37.8302,-2.87133,17.8,0.0,0.0,0.0,0.0,0.0,4.3,0.0,0.0
1/6/1986,37.83024,-2.8261,46.4,0.0,2.2,0.0,0.0,0.0,6.4,1.4,0.0
1/6/1986,37.83037,-2.6904,0.0,0.0,0.0,0.0,0.0,105.0,9.3,1.4,0.0
1/6/1986,37.83041,-2.64517,0.0,0.0,0.0,0.0,0.0,182.9,0.0,0.0,0.0
1/6/1986,37.87518,-2.87137,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1/6/1986,37.87522,-2.82614,21.4,0.0,0.0,0.0,0.0,46.4,4.3,11.4,0.0
1/6/1986,37.87526,-2.78091,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0
1/3/1987,36.84148,-2.50823,0.0,0.0,0.0,0.0,0.0,18.6,0.0,0.0,0.0
1/3/1987,36.84156,-2.46302,2.2,0.0,0.0,0.0,0.0,150.7,0.0,0.0,0.0
1/3/1987,36.84163,-2.41781,0.0,0.0,0.0,0.0,0.0,32.2,0.0,0.0,0.0
1/3/1987,36.88636,-2.55351,0.0,0.0,0.0,0.0,5.0,20.7,0.0,0.0,0.0
1/3/1987,36.8865,-2.4631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9,0.0
1/3/1987,36.88657,-2.41789,0.0,0.0,0.0,0.0,0.0,5.7,2.2,0.0,0.0
1/3/1987,36.93123,-2.5988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4
1/3/1987,36.9313,-2.55359,0.0,0.0,0.0,0.0,82.2,3.6,0.0,0.0,0.0
1/3/1987,36.93137,-2.50838,0.0,0.0,0.0,0.0,61.4,31.4,0.0,0.0,0.0
1/3/1987,36.97618,-2.59887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0
1/3/1987,36.97625,-2.55366,0.0,0.0,0.0,0.0,0.0,26.4,0.0,0.0,0.0
1/3/1987,36.97632,-2.50845,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0
1/3/1987,36.97639,-2.46323,0.0,0.0,0.0,0.0,0.0,37.1,0.0,0.0,0.0
1/3/1987,36.97659,-2.3276,0.0,0.0,0.0,0.0,0.0,82.9,0.0,0.0,0.0
1/3/1987,37.02106,-2.64416,0.0,0.0,0.0,0.0,27.1,5.7,0.0,0.0,0.0
1/3/1987,37.02113,-2.59894,6.4,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1/3/1987,37.0212,-2.55373,0.0,2.9,0.0,0.0,124.3,0.0,0.0,3.6,2.9
1/3/1987,37.02127,-2.50851,0.0,0.0,0.0,0.0,0.0,87.1,0.0,0.0,0.0
1/3/1987,37.02134,-2.4633,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0.0
1/3/1987,37.0214,-2.41809,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.7,0.0
1/3/1987,37.02147,-2.37287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9,0.0
1/3/1987,37.02153,-2.32766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,0.0
1/3/1987,37.06602,-2.64423,19.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7
1/3/1987,37.06609,-2.59901,40.7,9.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1/3/1987,37.06616,-2.5538,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1/3/1987,37.06622,-2.50858,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1/3/1987,37.06629,-2.46337,0.0,0.0,0.0,0.0,0.0,4.3,0.0,2.2,0.7
1/3/1987,37.06635,-2.41815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6,0.0
1/3/1987,37.06641,-2.37294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7,0.0
1/3/1987,37.06648,-2.32772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0
1/3/1987,37.06654,-2.28251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.0
1/3/1987,37.11091,-2.68951,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1/3/1987,37.11098,-2.64429,64.3,85.7,0.0,0.0,0.0,0.0,0.0,0.0,4.3
1/3/1987,37.11104,-2.59908,20.7,10.7,0.0,0.0,0.0,0.0,0.0,1.4,22.2
1/3/1987,37.11111,-2.55386,2.2,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1/3/1987,37.1113,-2.41821,0.0,0.0,0.0,0.0,113.6,72.2,0.0,0.0,0.0
1/3/1987,37.11136,-2.373,0.0,0.0,0.0,0.0,60.7,0.0,0.0,6.4,0.0
1/3/1987,37.11142,-2.32778,0.0,0.0,0.0,0.0,0.0,11.4,0.0,0.0,0.0
1/3/1987,37.11148,-2.28257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.0
1/3/1987,37.15587,-2.68958,8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1/3/1987,37.15593,-2.64436,20.0,4.3,2.2,0.0,171.4,0.0,1.4,0.0,0.0
1/3/1987,37.156,-2.59915,0.0,11.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1/3/1987,37.15606,-2.55393,9.3,4.3,0.0,0.0,0.0,0.0,0.0,0.0,4.3
1/3/1987,37.15637,-2.32784,0.0,0.7,0.0,0.0,38.6,21.4,0.0,0.0,0.0
1/3/1987,37.15643,-2.28262,0.0,0.0,0.0,0.0,0.0,0.0,2.2,0.0,0.0
1/3/1987,37.15648,-2.23741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
1/3/1987,37.15654,-2.19219,0.0,0.0,0.0,0.0,37.8,4.3,1.4,4.3,0.0
1/3/1987,37.20076,-2.73486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.1,0.0
1/3/1987,37.20083,-2.68965,4.3,0.0,0.0,0.0,0.0,0.0,0.0,7.1,0.0
1/3/1987,37.20089,-2.64443,2.9,11.4,0.7,0.0,0.0,0.0,0.0,1.4,0.0
1/3/1987,37.20096,-2.59921,7.1,28.6,0.0,0.0,0.0,0.0,0.0,0.0,7.8
1/3/1987,37.20102,-2.55399,15.7,2.9,0.0,0.0,0.0,27.8,0.0,0.0,0.0
1/3/1987,37.20108,-2.50877,2.2,0.0,0.0,0.0,18.6,5.0,0.0,0.0,0.0
1/3/1987,37.20114,-2.46355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,0.0
1/3/1987,37.2012,-2.41834,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0
1/3/1987,37.20126,-2.37312,0.0,0.0,0.0,0.0,0.0,40.7,0.0,0.0,0.0
1/3/1987,37.20143,-2.23746,0.0,0.0,0.0,0.0,7.8,0.0,0.0,0.0,0.0
1/3/1987,37.20153,-2.14703,0.0,0.0,0.0,0.0,0.0,35.0,2.2,0.0,0.0
1/3/1987,37.24572,-2.73493,0.0,0.0,0.0,0.0,0.0,80.7,0.0,0.0,0.0
1/3/1987,37.24579,-2.68971,6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0
1/3/1987,37.24585,-2.64449,22.2,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1/3/1987,37.24591,-2.59927,5.7,28.6,0.0,0.0,0.0,0.0,0.0,0.0,1.4
1/3/1987,37.24603,-2.50883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4
1/3/1987,37.24609,-2.46361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9,0.0
1/3/1987,37.24621,-2.37318,0.0,0.0,0.0,0.0,20.7,5.0,0.7,0.0,0.0
1/3/1987,37.24632,-2.28274,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0
1/3/1987,37.24637,-2.23752,0.0,0.0,0.0,0.0,22.9,0.0,1.4,0.0,0.0
1/3/1987,37.24643,-2.1923,0.0,0.7,0.0,0.0,0.0,108.6,0.0,0.0,0.0
1/3/1987,37.24648,-2.14708,0.0,0.0,0.0,0.0,0.0,13.6,0.0,0.0,0.0
1/3/1987,37.29062,-2.78021,0.0,0.0,0.0,0.0,0.0,0.0,2.2,7.1,0.0
1/3/1987,37.29069,-2.73499,0.0,0.0,0.0,0.0,0.0,0.0,3.6,0.0,0.0
1/3/1987,37.29081,-2.64455,80.7,28.6,0.0,0.0,0.0,105.7,0.0,0.0,0.0
1/3/1987,37.29087,-2.59933,12.2,33.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1/3/1987,37.29093,-2.55411,0.0,0.0,0.0,0.0,0.0,110.7,0.0,0.0,0.0
1/3/1987,37.29099,-2.50889,0.0,0.0,0.0,0.0,115.0,0.0,0.0,0.0,0.0
1/3/1987,37.2911,-2.41845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0
1/3/1987,37.29116,-2.37323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3,0.0
1/3/1987,37.29137,-2.19235,0.0,0.0,0.0,0.0,0.0,20.7,0.0,0.0,0.0
1/3/1987,37.29142,-2.14713,0.0,0.0,0.0,0.0,55.0,12.9,0.0,0.0,0.0
1/3/1987,37.33553,-2.8255,0.0,0.0,0.0,0.0,102.9,40.0,0.0,0.0,0.0
1/3/1987,37.33559,-2.78028,0.7,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
1/3/1987,37.33571,-2.68984,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1/3/1987,37.33577,-2.64461,0.0,0.0,0.0,0.0,117.8,82.2,0.0,0.0,0.0
1/3/1987,37.33589,-2.55417,0.0,0.0,0.0,0.0,55.0,0.0,0.0,2.9,3.6
1/3/1987,37.33595,-2.50895,5.0,0.0,0.0,0.0,0.0,157.1,0.0,0.0,0.0
1/3/1987,37.33617,-2.32806,0.0,0.0,0.0,0.0,0.0,0.0,2.2,0.0,0.0
1/3/1987,37.33627,-2.23762,5.0,0.0,0.0,0.0,0.0,0.0,2.2,0.0,0.0
1/3/1987,37.33632,-2.1924,0.0,0.0,0.0,0.0,0.0,59.3,1.4,0.0,0.0
1/3/1987,37.33637,-2.14718,4.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1/3/1987,37.38044,-2.87079,0.0,0.0,0.0,0.0,20.7,4.3,0.0,0.0,0.0
1/3/1987,37.3805,-2.82556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.1,0.0
1/3/1987,37.38056,-2.78034,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0.0
1/3/1987,37.38062,-2.73512,0.0,0.0,0.0,0.0,1.4,3.6,0.0,0.0,0.0
1/3/1987,37.38068,-2.6899,0.0,0.0,0.0,0.0,107.1,0.0,0.0,0.7,0.0
1/3/1987,37.38074,-2.64467,0.0,0.0,0.0,0.0,31.4,0.0,0.0,7.1,0.0
1/3/1987,37.38079,-2.59945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0
1/3/1987,37.38091,-2.50901,0.0,0.0,0.0,0.0,0.0,0.0,0.7,2.2,1.4
1/3/1987,37.38096,-2.46378,0.0,0.0,0.0,0.0,0.0,27.8,1.4,0.0,1.4
1/3/1987,37.38112,-2.32812,0.0,0.0,0.0,0.0,0.0,26.4,0.0,0.0,0.0
1/3/1987,37.38117,-2.28289,0.0,0.0,0.0,0.0,0.0,8.6,0.0,0.0,0.0
1/3/1987,37.38122,-2.23767,0.0,0.0,0.0,0.0,36.4,7.1,2.9,0.0,0.0
1/3/1987,37.38127,-2.19245,0.0,0.0,0.0,0.0,0.0,124.3,0.0,0.0,0.0
1/3/1987,37.38131,-2.14722,10.7,2.2,0.0,0.0,5.0,0.0,0.0,0.0,0.0
1/3/1987,37.42541,-2.87085,0.0,0.0,0.0,0.0,30.7,56.4,0.0,0.0,0.0
1/3/1987,37.42547,-2.82562,0.0,0.0,0.0,0.0,0.0,0.0,9.3,0.7,0.0
1/3/1987,37.42553,-2.7804,5.0,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0.0
1/3/1987,37.42559,-2.73518,0.0,0.0,0.0,0.0,7.8,4.3,0.7,0.0,0.0
1/3/1987,37.42564,-2.68995,0.0,0.0,0.0,0.0,42.2,5.7,1.4,0.0,0.0
1/3/1987,37.4257,-2.64473,0.0,0.0,0.0,0.0,0.0,60.7,0.0,0.0,0.0
1/3/1987,37.42576,-2.59951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0
1/3/1987,37.42581,-2.55428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0
1/3/1987,37.42587,-2.50906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,0.0
1/3/1987,37.42592,-2.46384,0.0,0.0,0.0,0.0,123.6,0.0,0.0,0.0,0.0
1/3/1987,37.42602,-2.37339,0.0,0.0,0.0,0.0,14.3,0.0,0.0,14.3,0.0
1/3/1987,37.42607,-2.32817,0.0,0.0,0.0,0.0,112.9,0.0,0.0,0.0,0.0
1/3/1987,37.42617,-2.23772,0.0,0.0,0.0,0.0,76.4,40.0,0.0,0.0,0.0
1/3/1987,37.42621,-2.1925,0.0,2.2,0.0,0.0,24.3,93.6,0.0,0.0,0.0
1/3/1987,37.42626,-2.14727,0.0,2.9,0.0,0.0,145.7,58.6,0.0,0.0,0.0
1/3/1987,37.42631,-2.10205,0.0,5.7,0.0,0.0,0.0,50.7,0.0,1.4,0.0
1/3/1987,37.47038,-2.87091,0.0,0.0,0.0,0.0,52.2,4.3,0.0,0.0,0.0
1/3/1987,37.47044,-2.82568,0.0,0.0,0.0,0.0,190.7,49.3,2.9,5.0,0.0
1/3/1987,37.4705,-2.78046,11.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1/3/1987,37.47055,-2.73524,4.3,0.0,0.0,0.0,0.0,22.2,0.0,0.0,0.0
1/3/1987,37.47061,-2.69001,10.7,0.0,0.0,0.0,0.0,47.8,0.0,0.0,0.0
1/3/1987,37.47067,-2.64479,5.7,29.3,0.0,0.0,0.0,0.0,2.2,9.3,2.2
1/3/1987,37.47072,-2.59956,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1/3/1987,37.47088,-2.46389,2.9,0.0,0.0,0.0,0.0,108.6,0.0,0.0,0.0
1/3/1987,37.47098,-2.37344,0.0,0.0,0.0,0.0,21.4,0.0,0.0,0.0,0.0
1/3/1987,37.47102,-2.32822,0.0,0.0,0.0,0.0,0.0,105.7,0.0,0.0,0.0
1/3/1987,37.47107,-2.28299,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1/3/1987,37.47112,-2.23777,2.2,5.0,0.0,0.0,0.0,6.4,0.0,5.0,0.0
1/3/1987,37.47116,-2.19254,0.0,10.7,0.0,0.0,5.0,0.0,0.0,0.0,0.0
1/3/1987,37.47121,-2.14732,4.3,5.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1/3/1987,37.47125,-2.10209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.0
1/3/1987,37.5153,-2.91619,0.0,0.0,0.0,0.0,18.6,21.4,0.0,0.0,0.0
1/3/1987,37.51535,-2.87097,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
1/3/1987,37.51541,-2.82574,0.0,0.0,0.0,0.0,187.8,49.3,0.0,0.0,0.0
1/3/1987,37.51547,-2.78052,0.0,0.0,0.0,0.0,12.2,0.0,0.0,0.0,0.0
1/3/1987,37.51552,-2.73529,10.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1/3/1987,37.51558,-2.69007,0.0,15.7,0.0,0.0,0.0,4.3,0.0,0.7,0.0
1/3/1987,37.51563,-2.64484,10.7,4.3,0.0,0.0,0.0,0.0,0.0,6.4,12.2
1/3/1987,37.51568,-2.59962,0.0,14.3,0.0,0.0,0.0,0.0,0.0,2.9,0.0
1/3/1987,37.51579,-2.50916,0.0,0.0,0.0,0.0,27.1,12.2,0.0,5.0,0.0
1/3/1987,37.51588,-2.41871,0.0,0.0,0.0,0.0,0.0,143.6,0.0,0.0,0.0
1/3/1987,37.51593,-2.37349,0.0,0.0,0.0,0.0,0.0,175.7,0.0,0.0,0.0
1/3/1987,37.51598,-2.32826,0.0,0.0,0.0,0.0,19.3,11.4,2.2,0.0,0.0
1/3/1987,37.51603,-2.28304,2.2,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1/3/1987,37.51607,-2.23781,0.0,2.9,0.0,0.0,0.0,0.0,0.0,1.4,0.0
1/3/1987,37.51612,-2.19259,0.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1/3/1987,37.51616,-2.14736,1.4,0.0,0.0,0.0,87.8,2.2,0.0,0.0,0.0
1/3/1987,37.56022,-2.96148,0.0,0.0,0.0,0.0,0.0,3.6,0.0,0.0,0.0
1/3/1987,37.56027,-2.91625,0.0,0.0,0.0,0.0,3.6,0.0,0.0,0.0,0.0
1/3/1987,37.56033,-2.87102,0.0,0.0,0.0,0.0,0.0,47.1,0.0,0.0,0.0
1/3/1987,37.56039,-2.8258,7.1,0.0,0.0,0.0,0.0,0.0,1.4,1.4,0.0
1/3/1987,37.56044,-2.78057,0.0,0.0,0.0,0.0,227.8,27.1,0.0,6.4,0.0
1/3/1987,37.56049,-2.73535,0.0,0.0,0.0,0.0,6.4,0.0,0.7,0.0,0.0
1/3/1987,37.56055,-2.69012,0.0,0.0,0.0,0.0,0.0,0.0,1.4,1.4,0.0
1/3/1987,37.5606,-2.64489,0.0,0.0,0.0,0.0,0.0,74.3,6.4,4.3,0.0
1/3/1987,37.5607,-2.55444,6.4,0.0,0.0,0.0,0.0,12.2,0.0,0.0,0.0
1/3/1987,37.56075,-2.50921,0.0,2.9,0.0,0.0,0.0,72.2,0.0,0.0,0.0
1/3/1987,37.5608,-2.46399,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1/3/1987,37.56084,-2.41876,0.0,8.6,0.0,0.0,0.0,85.7,0.0,0.0,0.0
1/3/1987,37.56098,-2.28308,0.0,0.0,0.0,0.0,10.0,12.9,3.6,0.0,0.0
1/3/1987,37.56102,-2.23786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
1/3/1987,37.56107,-2.19263,0.0,17.1,0.0,0.0,54.3,0.0,0.0,0.7,0.0
1/3/1987,37.6052,-2.96153,0.0,0.0,0.0,0.0,7.8,16.4,0.0,0.0,0.0
1/3/1987,37.60525,-2.91631,0.0,0.0,0.0,0.0,113.6,25.7,0.0,0.0,0.0
1/3/1987,37.60531,-2.87108,0.0,0.0,0.0,0.0,175.7,135.0,0.0,0.0,0.0
1/3/1987,37.60536,-2.82585,0.0,0.0,0.0,0.0,12.9,32.9,0.0,0.0,0.0
1/3/1987,37.60541,-2.78062,1.4,0.0,0.0,0.0,0.0,0.0,0.0,5.7,0.0
1/3/1987,37.60552,-2.69017,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0
1/3/1987,37.60557,-2.64494,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0
1/3/1987,37.60561,-2.59972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6,0.0
1/3/1987,37.60566,-2.55449,6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1/3/1987,37.60594,-2.28313,0.0,0.0,0.0,0.0,0.0,2.9,0.0,0.0,0.0
1/3/1987,37.60598,-2.2379,0.0,0.0,0.0,0.0,45.0,142.1,0.0,0.0,0.0
1/3/1987,37.60602,-2.19267,0.0,3.6,0.0,0.0,0.0,106.4,0.0,0.0,0.0
1/3/1987,37.65023,-2.91636,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.4,0.0
1/3/1987,37.65028,-2.87113,0.0,0.0,0.0,0.0,16.4,132.1,0.0,0.0,0.0
1/3/1987,37.65033,-2.8259,0.0,0.0,0.0,0.0,208.6,8.6,0.0,0.0,0.0
1/3/1987,37.65039,-2.78068,0.0,0.0,0.0,0.0,270.7,132.9,0.0,0.0,0.0
1/3/1987,37.65044,-2.73545,0.0,0.0,0.0,0.0,3.6,0.0,0.0,0.0,0.0
1/3/1987,37.65049,-2.69022,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0
1/3/1987,37.65053,-2.64499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.3,0.0
1/3/1987,37.65067,-2.50931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6,0.0
1/3/1987,37.69516,-2.96164,0.0,0.0,0.0,0.0,0.0,92.2,0.0,0.0,0.0
1/3/1987,37.69531,-2.82596,0.0,0.0,0.0,0.0,0.0,160.7,0.0,0.0,0.0
1/3/1987,37.69536,-2.78073,0.0,0.0,0.0,0.0,0.0,4.3,0.0,9.3,0.0
1/3/1987,37.69541,-2.7355,0.0,0.0,0.0,0.0,0.0,33.6,0.0,0.0,0.0
1/3/1987,37.6955,-2.64504,0.0,0.0,0.0,0.0,7.1,7.1,0.0,0.0,0.0
1/3/1987,37.69568,-2.46413,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0
1/3/1987,37.74019,-2.91646,0.0,0.0,0.0,0.0,282.2,220.7,0.0,0.0,0.0
1/3/1987,37.74024,-2.87123,0.0,0.0,0.0,0.0,25.7,0.0,0.0,0.0,0.0
1/3/1987,37.74033,-2.78077,65.7,0.0,0.0,0.0,0.0,6.4,0.0,0.0,0.0
1/3/1987,37.74043,-2.69032,0.0,0.0,0.0,0.0,122.2,232.2,0.0,0.0,0.0
1/3/1987,37.78512,-2.96174,5.0,0.0,0.0,0.0,65.0,4.3,0.0,0.0,0.0
1/3/1987,37.78517,-2.91651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3,0.0
1/3/1987,37.78522,-2.87128,2.9,0.0,0.0,0.0,252.9,15.0,0.0,1.4,0.0
1/3/1987,37.78531,-2.78082,10.7,0.0,0.0,0.0,0.0,0.0,2.2,0.0,0.0
1/3/1987,37.7854,-2.69036,6.4,15.7,0.0,0.0,85.7,229.3,0.7,0.0,0.0
1/3/1987,37.78544,-2.64513,0.0,0.0,0.0,0.0,0.0,0.0,2.2,0.0,0.0
1/3/1987,37.83011,-2.96179,17.1,0.0,0.0,0.0,209.3,30.7,0.0,0.0,0.0
1/3/1987,37.83015,-2.91656,0.0,0.0,0.0,0.0,9.3,0.0,0.0,0.0,0.0
1/3/1987,37.87518,-2.87137,12.2,0.0,0.0,35.7,0.0,0.0,0.0,0.0,0.0
1/3/1987,37.87522,-2.82614,0.0,0.0,0.0,0.0,54.3,38.6,0.0,0.0,0.0
1/2/1990,36.84156,-2.46302,0.0,0.0,0.0,0.0,45.7,9.3,0.0,0.0,0.0
1/2/1990,36.84163,-2.41781,0.0,0.0,0.0,0.0,23.6,0.0,0.0,0.0,0.0
1/2/1990,36.88636,-2.55351,0.0,5.7,0.0,0.0,178.6,115.0,0.0,0.0,0.0
1/2/1990,36.88643,-2.50831,0.0,5.7,0.0,0.0,0.0,0.0,0.0,0.0,2.2
1/2/1990,36.88657,-2.41789,0.0,0.0,0.0,0.0,5.7,0.0,0.0,0.7,2.9
1/2/1990,36.93123,-2.5988,1.4,0.0,0.0,0.0,0.0,0.0,0.0,2.9,0.0
1/2/1990,36.9313,-2.55359,4.3,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0.0
1/2/1990,36.93144,-2.46317,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.7,0.0
1/2/1990,36.97618,-2.59887,0.0,0.0,0.0,0.0,0.0,160.7,2.2,0.0,0.0
1/2/1990,36.97625,-2.55366,0.0,0.0,0.0,0.0,179.3,0.0,0.0,0.0,0.0
1/2/1990,36.97646,-2.41802,0.0,0.0,0.0,0.0,62.2,0.0,0.0,0.0,0.0
1/2/1990,36.97652,-2.37281,0.0,0.0,0.0,0.0,8.6,5.0,0.0,0.0,0.0
1/2/1990,36.97659,-2.3276,0.0,0.0,0.0,0.0,245.7,111.4,0.7,0.0,0.0
1/2/1990,37.02106,-2.64416,0.0,0.0,0.0,0.0,112.9,56.4,0.0,0.7,0.0
1/2/1990,37.02113,-2.59894,0.0,36.4,0.0,0.0,0.0,58.6,0.0,0.0,0.0
1/2/1990,37.02127,-2.50851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0
1/2/1990,37.0214,-2.41809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,0.0
1/2/1990,37.02153,-2.32766,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0.0
1/2/1990,37.06595,-2.68944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.1
1/2/1990,37.06602,-2.64423,7.1,37.8,0.0,0.0,52.9,13.6,0.0,8.6,0.0
1/2/1990,37.06609,-2.59901,108.6,101.4,0.0,0.0,0.0,87.1,0.0,10.7,0.0
1/2/1990,37.06616,-2.5538,0.0,0.0,0.0,0.0,0.0,0.0,12.2,5.7,0.0
1/2/1990,37.06622,-2.50858,0.0,0.0,95.7,0.0,0.0,0.0,2.9,0.0,0.0
1/2/1990,37.06629,-2.46337,3.6,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0.0
1/2/1990,37.06641,-2.37294,1.4,0.0,0.0,0.0,0.0,0.0,2.2,3.6,0.0
1/2/1990,37.06648,-2.32772,0.0,0.0,0.0,0.0,0.0,0.0,5.7,0.0,0.0
1/2/1990,37.06654,-2.28251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,0.0
1/2/1990,37.11091,-2.68951,1.4,0.7,0.0,0.0,0.0,0.0,0.0,0.0,11.4
1/2/1990,37.11098,-2.64429,27.8,1.4,0.0,0.0,0.0,0.0,0.0,1.4,0.7
1/2/1990,37.11104,-2.59908,4.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1/2/1990,37.1113,-2.41821,0.0,0.0,0.0,0.0,37.8,243.6,0.0,0.0,0.0
1/2/1990,37.11136,-2.373,37.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1/2/1990,37.11142,-2.32778,0.0,0.0,0.0,0.0,0.0,0.0,0.7,3.6,0.0
1/2/1990,37.11148,-2.28257,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1/2/1990,37.11154,-2.23735,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0.0
1/2/1990,37.1558,-2.7348,16.4,0.0,0.0,0.0,28.6,12.9,3.6,10.0,0.0
1/2/1990,37.15587,-2.68958,7.1,35.7,2.2,0.0,0.0,0.0,0.0,0.0,0.0
1/2/1990,37.15593,-2.64436,0.0,0.0,2.9,30.7,0.0,0.0,0.0,0.0,0.0
1/2/1990,37.156,-2.59915,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
